i,s,r,a,t,level,marginal,lower,upper,scale
Switzerland,medical,M,1,0,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,1,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,2,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,3,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,4,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,5,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,6,149.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,7,114.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,8,108.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,9,84.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,10,56.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,11,66.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,12,52.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,13,56.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,14,45.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,15,54.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,16,46.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,17,53.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,18,55.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,19,46.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,20,48.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,21,51.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,22,28.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,23,42.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,24,37.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,25,50.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,26,32.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,27,31.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,28,31.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,29,25.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,30,22.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,1,31,1.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,0,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,1,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,2,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,3,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,4,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,5,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,6,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,7,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,8,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,9,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,10,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,11,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,12,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,13,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,14,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,15,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,16,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,17,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,18,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,19,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,20,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,21,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,22,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,23,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,24,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,25,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,26,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,27,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,28,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,29,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,30,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,2,31,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,0,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,1,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,2,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,3,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,4,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,5,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,6,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,7,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,8,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,9,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,10,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,11,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,12,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,13,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,14,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,15,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,16,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,17,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,18,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,19,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,20,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,21,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,22,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,23,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,24,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,25,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,26,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,27,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,28,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,29,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,30,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,M,3,31,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,0,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,1,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,2,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,3,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,4,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,5,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,6,455.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,7,361.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,8,398.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,9,315.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,10,173.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,11,187.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,12,164.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,13,154.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,14,130.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,15,156.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,16,175.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,17,156.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,18,304.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,19,258.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,20,439.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,21,429.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,22,166.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,23,188.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,24,184.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,25,196.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,26,204.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,27,212.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,28,198.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,29,180.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,30,144.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,1,31,25.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,0,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,1,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,2,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,3,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,4,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,5,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,6,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,7,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,8,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,9,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,10,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,11,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,12,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,13,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,14,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,15,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,16,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,17,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,18,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,19,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,20,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,21,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,22,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,23,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,24,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,25,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,26,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,27,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,28,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,29,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,30,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,2,31,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,0,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,1,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,2,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,3,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,4,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,5,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,6,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,7,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,8,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,9,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,10,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,11,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,12,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,13,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,14,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,15,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,16,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,17,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,18,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,19,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,20,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,21,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,22,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,23,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,24,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,25,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,26,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,27,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,28,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,29,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,30,0.0,-0.0,0.0,inf,1.0
Switzerland,medical,H,3,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,4,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,5,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,6,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,7,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,8,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,9,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,10,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,11,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,12,162.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,13,635.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,14,561.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,15,706.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,16,535.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,17,543.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,18,733.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,19,686.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,20,758.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,21,643.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,22,553.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,23,668.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,24,550.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,25,671.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,26,752.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,27,654.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,28,641.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,29,770.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,30,500.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,31,575.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,4,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,5,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,6,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,7,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,8,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,9,249.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,10,676.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,11,634.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,12,501.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,13,550.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,4,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,5,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,6,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,7,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,8,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,9,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,10,440.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,11,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,12,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,13,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,4,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,5,268.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,6,169.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,7,452.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,8,703.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,9,599.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,10,18.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,11,459.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,12,707.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,13,562.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,14,715.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,15,514.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,16,512.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,17,785.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,18,671.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,19,612.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,20,647.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,21,611.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,22,619.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,23,660.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,24,763.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,25,719.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,26,660.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,27,772.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,28,642.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,29,553.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,30,738.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,31,653.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,4,598.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,5,753.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,6,247.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,7,374.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,8,161.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,9,20.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,10,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,11,502.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,12,94.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,13,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,4,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,5,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,6,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,7,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,8,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,9,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,10,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,11,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,12,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,13,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,1,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,1,1,400.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,1,2,648.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,1,3,565.0,-0.0,0.0,inf,1.0
